user_id,touchpoint_id,touchpoint_time,channel,campaign,device_type,country,touchpoint_position,total_touchpoints,converted,conversion_id,revenue_gbp,media_cost_gbp,first_touch_credit,last_touch_credit,linear_credit,position_based_credit,time_decay_raw,time_decay_credit,first_touch_revenue,last_touch_revenue,linear_revenue,position_based_revenue,time_decay_revenue
USER-100297,TP-297-1,2025-02-23 10:00:00,Email,basket_recovery,Mobile,Germany,1,2,1,ORD-200297,52.89,0.03,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,52.89,0.0,26.445,21.156000000000002,17.63
USER-100297,TP-297-2,2025-02-23 19:00:00,Paid Search,shopping_ads,Mobile,Germany,2,2,1,ORD-200297,52.89,1.34,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,52.89,26.445,21.156000000000002,35.26
USER-100298,TP-298-1,2025-02-13 14:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,1,4,1,ORD-200298,155.31,1.13,1.0,0.0,0.25,0.4,0.125,0.06666666666666667,155.31,0.0,38.8275,62.124,10.354
USER-100298,TP-298-2,2025-02-16 10:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,2,4,1,ORD-200298,155.31,0.9,0.0,0.0,0.25,0.1,0.25,0.13333333333333333,0.0,0.0,38.8275,15.531,20.708
USER-100298,TP-298-3,2025-02-22 16:00:00,Referral,blog_referral,Mobile,United Kingdom,3,4,1,ORD-200298,155.31,0.07,0.0,0.0,0.25,0.1,0.5,0.26666666666666666,0.0,0.0,38.8275,15.531,41.416
USER-100298,TP-298-4,2025-02-27 18:00:00,Email,loyalty_email,Mobile,United Kingdom,4,4,1,ORD-200298,155.31,0.04,0.0,1.0,0.25,0.4,1.0,0.5333333333333333,0.0,155.31,38.8275,62.124,82.832
USER-100299,TP-299-1,2025-03-03 15:00:00,Organic Search,seo_product,Desktop,United Kingdom,1,8,1,ORD-200299,96.96,0.15,1.0,0.0,0.125,0.4,0.0078125,0.00392156862745098,96.96,0.0,12.12,38.784,0.380235294117647
USER-100299,TP-299-2,2025-03-04 19:00:00,Paid Social,prospecting_social,Desktop,United Kingdom,2,8,1,ORD-200299,96.96,1.07,0.0,0.0,0.125,0.03333333333333333,0.015625,0.00784313725490196,0.0,0.0,12.12,3.2319999999999998,0.760470588235294
USER-100299,TP-299-3,2025-03-08 13:00:00,Affiliate,cashback_partner,Desktop,United Kingdom,3,8,1,ORD-200299,96.96,1.43,0.0,0.0,0.125,0.03333333333333333,0.03125,0.01568627450980392,0.0,0.0,12.12,3.2319999999999998,1.520941176470588
USER-100299,TP-299-4,2025-03-11 18:00:00,Organic Search,seo_category,Desktop,United Kingdom,4,8,1,ORD-200299,96.96,0.11,0.0,0.0,0.125,0.03333333333333333,0.0625,0.03137254901960784,0.0,0.0,12.12,3.2319999999999998,3.041882352941176
USER-100299,TP-299-5,2025-03-12 22:00:00,Direct,direct_none,Desktop,United Kingdom,5,8,1,ORD-200299,96.96,0.02,0.0,0.0,0.125,0.03333333333333333,0.125,0.06274509803921569,0.0,0.0,12.12,3.2319999999999998,6.083764705882352
USER-100299,TP-299-6,2025-03-15 18:00:00,Paid Search,nonbrand_search,Desktop,United Kingdom,6,8,1,ORD-200299,96.96,1.26,0.0,0.0,0.125,0.03333333333333333,0.25,0.12549019607843137,0.0,0.0,12.12,3.2319999999999998,12.167529411764704
USER-100299,TP-299-7,2025-03-17 20:00:00,Email,basket_recovery,Desktop,United Kingdom,7,8,1,ORD-200299,96.96,0.05,0.0,0.0,0.125,0.03333333333333333,0.5,0.25098039215686274,0.0,0.0,12.12,3.2319999999999998,24.33505882352941
USER-100299,TP-299-8,2025-03-20 15:00:00,Direct,direct_none,Desktop,United Kingdom,8,8,1,ORD-200299,96.96,0.02,0.0,1.0,0.125,0.4,1.0,0.5019607843137255,0.0,96.96,12.12,38.784,48.67011764705882
USER-100301,TP-301-1,2025-01-18 07:00:00,Paid Search,brand_search,Mobile,Germany,1,2,1,ORD-200301,285.24,1.33,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,285.24,0.0,142.62,114.096,95.08
USER-100301,TP-301-2,2025-01-31 13:00:00,Email,basket_recovery,Mobile,Germany,2,2,1,ORD-200301,285.24,0.05,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,285.24,142.62,114.096,190.16
USER-100309,TP-309-1,2025-03-13 18:00:00,Organic Search,seo_blog,Mobile,India,1,3,1,ORD-200309,62.95,0.12,1.0,0.0,0.3333333333333333,0.4,0.25,0.14285714285714285,62.95,0.0,20.983333333333334,25.180000000000003,8.992857142857142
USER-100309,TP-309-2,2025-03-24 09:00:00,Email,basket_recovery,Mobile,India,2,3,1,ORD-200309,62.95,0.04,0.0,0.0,0.3333333333333333,0.2,0.5,0.2857142857142857,0.0,0.0,20.983333333333334,12.590000000000002,17.985714285714284
USER-100309,TP-309-3,2025-03-25 14:00:00,Paid Search,shopping_ads,Mobile,India,3,3,1,ORD-200309,62.95,1.63,0.0,1.0,0.3333333333333333,0.4,1.0,0.5714285714285714,0.0,62.95,20.983333333333334,25.180000000000003,35.97142857142857
USER-100318,TP-318-1,2025-03-17 18:00:00,Email,loyalty_email,Desktop,United Kingdom,1,4,1,ORD-200318,178.71,0.03,1.0,0.0,0.25,0.4,0.125,0.06666666666666667,178.71,0.0,44.6775,71.48400000000001,11.914
USER-100318,TP-318-2,2025-03-22 12:00:00,Organic Search,seo_category,Desktop,United Kingdom,2,4,1,ORD-200318,178.71,0.13,0.0,0.0,0.25,0.1,0.25,0.13333333333333333,0.0,0.0,44.6775,17.871000000000002,23.828
USER-100318,TP-318-3,2025-03-26 13:00:00,Direct,direct_none,Desktop,United Kingdom,3,4,1,ORD-200318,178.71,0.02,0.0,0.0,0.25,0.1,0.5,0.26666666666666666,0.0,0.0,44.6775,17.871000000000002,47.656
USER-100318,TP-318-4,2025-04-01 22:00:00,Organic Search,seo_category,Desktop,United Kingdom,4,4,1,ORD-200318,178.71,0.15,0.0,1.0,0.25,0.4,1.0,0.5333333333333333,0.0,178.71,44.6775,71.48400000000001,95.312
USER-100319,TP-319-1,2025-01-28 15:00:00,Paid Social,prospecting_social,Mobile,Germany,1,7,1,ORD-200319,73.45,0.9,1.0,0.0,0.14285714285714285,0.4,0.015625,0.007874015748031496,73.45,0.0,10.492857142857142,29.380000000000003,0.5783464566929134
USER-100319,TP-319-2,2025-02-06 19:00:00,Organic Search,seo_product,Mobile,Germany,2,7,1,ORD-200319,73.45,0.13,0.0,0.0,0.14285714285714285,0.04,0.03125,0.015748031496062992,0.0,0.0,10.492857142857142,2.938,1.1566929133858268
USER-100319,TP-319-3,2025-02-07 09:00:00,Paid Social,lookalike_social,Mobile,Germany,3,7,1,ORD-200319,73.45,0.94,0.0,0.0,0.14285714285714285,0.04,0.0625,0.031496062992125984,0.0,0.0,10.492857142857142,2.938,2.3133858267716536
USER-100319,TP-319-4,2025-02-08 10:00:00,Organic Search,seo_category,Mobile,Germany,4,7,1,ORD-200319,73.45,0.1,0.0,0.0,0.14285714285714285,0.04,0.125,0.06299212598425197,0.0,0.0,10.492857142857142,2.938,4.626771653543307
USER-100319,TP-319-5,2025-02-08 17:00:00,Paid Social,lookalike_social,Mobile,Germany,5,7,1,ORD-200319,73.45,0.99,0.0,0.0,0.14285714285714285,0.04,0.25,0.12598425196850394,0.0,0.0,10.492857142857142,2.938,9.253543307086614
USER-100319,TP-319-6,2025-02-10 13:00:00,Paid Search,nonbrand_search,Mobile,Germany,6,7,1,ORD-200319,73.45,1.65,0.0,0.0,0.14285714285714285,0.04,0.5,0.25196850393700787,0.0,0.0,10.492857142857142,2.938,18.50708661417323
USER-100319,TP-319-7,2025-02-14 16:00:00,Paid Social,retargeting_social,Mobile,Germany,7,7,1,ORD-200319,73.45,0.75,0.0,1.0,0.14285714285714285,0.4,1.0,0.5039370078740157,0.0,73.45,10.492857142857142,29.380000000000003,37.01417322834646
USER-100322,TP-322-1,2025-02-15 22:00:00,Paid Search,nonbrand_search,Mobile,Canada,1,5,1,ORD-200322,99.37,1.1,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,99.37,0.0,19.874000000000002,39.748000000000005,3.205483870967742
USER-100322,TP-322-2,2025-02-19 21:00:00,Organic Search,seo_blog,Mobile,Canada,2,5,1,ORD-200322,99.37,0.1,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,19.874000000000002,6.624666666666667,6.410967741935484
USER-100322,TP-322-3,2025-02-19 10:00:00,Paid Social,prospecting_social,Mobile,Canada,3,5,1,ORD-200322,99.37,1.05,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,19.874000000000002,6.624666666666667,12.821935483870968
USER-100322,TP-322-4,2025-02-28 15:00:00,Affiliate,content_partner,Mobile,Canada,4,5,1,ORD-200322,99.37,1.09,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,19.874000000000002,6.624666666666667,25.643870967741936
USER-100322,TP-322-5,2025-03-01 21:00:00,Organic Search,seo_product,Mobile,Canada,5,5,1,ORD-200322,99.37,0.13,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,99.37,19.874000000000002,39.748000000000005,51.28774193548387
USER-100326,TP-326-1,2025-01-11 21:00:00,Paid Social,lookalike_social,Mobile,United States,1,2,1,ORD-200326,86.55,0.81,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,86.55,0.0,43.275,34.62,28.849999999999998
USER-100326,TP-326-2,2025-01-14 20:00:00,Organic Search,seo_blog,Mobile,United States,2,2,1,ORD-200326,86.55,0.1,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,86.55,43.275,34.62,57.699999999999996
USER-100333,TP-333-1,2025-02-03 10:00:00,Organic Search,seo_product,Mobile,United Kingdom,1,4,1,ORD-200333,43.78,0.13,1.0,0.0,0.25,0.4,0.125,0.06666666666666667,43.78,0.0,10.945,17.512,2.9186666666666667
USER-100333,TP-333-2,2025-02-09 14:00:00,Display,display_retargeting,Mobile,United Kingdom,2,4,1,ORD-200333,43.78,0.68,0.0,0.0,0.25,0.1,0.25,0.13333333333333333,0.0,0.0,10.945,4.378,5.8373333333333335
USER-100333,TP-333-3,2025-02-10 10:00:00,Direct,direct_none,Mobile,United Kingdom,3,4,1,ORD-200333,43.78,0.02,0.0,0.0,0.25,0.1,0.5,0.26666666666666666,0.0,0.0,10.945,4.378,11.674666666666667
USER-100333,TP-333-4,2025-02-12 22:00:00,Display,display_retargeting,Mobile,United Kingdom,4,4,1,ORD-200333,43.78,0.71,0.0,1.0,0.25,0.4,1.0,0.5333333333333333,0.0,43.78,10.945,17.512,23.349333333333334
USER-100336,TP-336-1,2025-03-05 08:00:00,Email,basket_recovery,Desktop,Australia,1,2,1,ORD-200336,117.69,0.04,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,117.69,0.0,58.845,47.076,39.23
USER-100336,TP-336-2,2025-03-16 10:00:00,Direct,direct_none,Desktop,Australia,2,2,1,ORD-200336,117.69,0.02,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,117.69,58.845,47.076,78.46
USER-100342,TP-342-1,2025-01-27 12:00:00,Direct,direct_none,Desktop,United Kingdom,1,8,1,ORD-200342,137.22,0.02,1.0,0.0,0.125,0.4,0.0078125,0.00392156862745098,137.22,0.0,17.1525,54.888000000000005,0.5381176470588235
USER-100342,TP-342-2,2025-01-30 08:00:00,Organic Search,seo_blog,Desktop,United Kingdom,2,8,1,ORD-200342,137.22,0.12,0.0,0.0,0.125,0.03333333333333333,0.015625,0.00784313725490196,0.0,0.0,17.1525,4.574,1.076235294117647
USER-100342,TP-342-3,2025-02-01 10:00:00,Direct,direct_none,Desktop,United Kingdom,3,8,1,ORD-200342,137.22,0.02,0.0,0.0,0.125,0.03333333333333333,0.03125,0.01568627450980392,0.0,0.0,17.1525,4.574,2.152470588235294
USER-100342,TP-342-4,2025-02-05 10:00:00,Paid Social,prospecting_social,Desktop,United Kingdom,4,8,1,ORD-200342,137.22,1.16,0.0,0.0,0.125,0.03333333333333333,0.0625,0.03137254901960784,0.0,0.0,17.1525,4.574,4.304941176470588
USER-100342,TP-342-5,2025-02-07 08:00:00,Paid Search,nonbrand_search,Desktop,United Kingdom,5,8,1,ORD-200342,137.22,1.43,0.0,0.0,0.125,0.03333333333333333,0.125,0.06274509803921569,0.0,0.0,17.1525,4.574,8.609882352941176
USER-100342,TP-342-6,2025-02-08 18:00:00,Direct,direct_none,Desktop,United Kingdom,6,8,1,ORD-200342,137.22,0.02,0.0,0.0,0.125,0.03333333333333333,0.25,0.12549019607843137,0.0,0.0,17.1525,4.574,17.21976470588235
USER-100342,TP-342-7,2025-02-12 08:00:00,Direct,direct_none,Desktop,United Kingdom,7,8,1,ORD-200342,137.22,0.02,0.0,0.0,0.125,0.03333333333333333,0.5,0.25098039215686274,0.0,0.0,17.1525,4.574,34.4395294117647
USER-100342,TP-342-8,2025-02-14 21:00:00,Email,basket_recovery,Desktop,United Kingdom,8,8,1,ORD-200342,137.22,0.04,0.0,1.0,0.125,0.4,1.0,0.5019607843137255,0.0,137.22,17.1525,54.888000000000005,68.8790588235294
USER-100357,TP-357-1,2025-02-04 10:00:00,Paid Social,retargeting_social,Mobile,Canada,1,3,1,ORD-200357,135.4,0.77,1.0,0.0,0.3333333333333333,0.4,0.25,0.14285714285714285,135.4,0.0,45.13333333333333,54.160000000000004,19.34285714285714
USER-100357,TP-357-2,2025-02-12 22:00:00,Display,display_retargeting,Mobile,Canada,2,3,1,ORD-200357,135.4,0.55,0.0,0.0,0.3333333333333333,0.2,0.5,0.2857142857142857,0.0,0.0,45.13333333333333,27.080000000000002,38.68571428571428
USER-100357,TP-357-3,2025-02-13 13:00:00,Paid Search,brand_search,Mobile,Canada,3,3,1,ORD-200357,135.4,1.47,0.0,1.0,0.3333333333333333,0.4,1.0,0.5714285714285714,0.0,135.4,45.13333333333333,54.160000000000004,77.37142857142857
USER-100359,TP-359-1,2025-01-29 18:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,1,5,1,ORD-200359,156.79,0.94,1.0,0.0,0.2,0.4,0.0625,0.03225806451612903,156.79,0.0,31.358,62.716,5.057741935483871
USER-100359,TP-359-2,2025-02-01 08:00:00,Paid Search,nonbrand_search,Mobile,United Kingdom,2,5,1,ORD-200359,156.79,1.87,0.0,0.0,0.2,0.06666666666666667,0.125,0.06451612903225806,0.0,0.0,31.358,10.452666666666666,10.115483870967742
USER-100359,TP-359-3,2025-02-11 08:00:00,Email,newsletter,Mobile,United Kingdom,3,5,1,ORD-200359,156.79,0.05,0.0,0.0,0.2,0.06666666666666667,0.25,0.12903225806451613,0.0,0.0,31.358,10.452666666666666,20.230967741935483
USER-100359,TP-359-4,2025-02-11 16:00:00,Paid Search,brand_search,Mobile,United Kingdom,4,5,1,ORD-200359,156.79,1.87,0.0,0.0,0.2,0.06666666666666667,0.5,0.25806451612903225,0.0,0.0,31.358,10.452666666666666,40.46193548387097
USER-100359,TP-359-5,2025-02-17 14:00:00,Direct,direct_none,Mobile,United Kingdom,5,5,1,ORD-200359,156.79,0.02,0.0,1.0,0.2,0.4,1.0,0.5161290322580645,0.0,156.79,31.358,62.716,80.92387096774193
USER-100360,TP-360-1,2025-02-21 11:00:00,Display,display_retargeting,Mobile,Australia,1,2,1,ORD-200360,58.9,0.61,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,58.9,0.0,29.45,23.560000000000002,19.633333333333333
USER-100360,TP-360-2,2025-03-04 20:00:00,Affiliate,voucher_partner,Mobile,Australia,2,2,1,ORD-200360,58.9,1.4,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,58.9,29.45,23.560000000000002,39.266666666666666
USER-100363,TP-363-1,2025-02-02 12:00:00,Paid Search,nonbrand_search,Desktop,United Kingdom,1,2,1,ORD-200363,30.25,1.76,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,30.25,0.0,15.125,12.100000000000001,10.083333333333332
USER-100363,TP-363-2,2025-02-08 11:00:00,Email,newsletter,Desktop,United Kingdom,2,2,1,ORD-200363,30.25,0.04,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,30.25,15.125,12.100000000000001,20.166666666666664
USER-100384,TP-384-1,2025-01-30 14:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,1,1,1,ORD-200384,31.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,31.8,31.8,31.8,31.8,31.8
USER-100395,TP-395-1,2025-01-22 14:00:00,Paid Social,retargeting_social,Mobile,India,1,3,1,ORD-200395,79.5,1.23,1.0,0.0,0.3333333333333333,0.4,0.25,0.14285714285714285,79.5,0.0,26.5,31.8,11.357142857142856
USER-100395,TP-395-2,2025-01-24 16:00:00,Direct,direct_none,Mobile,India,2,3,1,ORD-200395,79.5,0.02,0.0,0.0,0.3333333333333333,0.2,0.5,0.2857142857142857,0.0,0.0,26.5,15.9,22.71428571428571
USER-100395,TP-395-3,2025-01-30 11:00:00,Email,loyalty_email,Mobile,India,3,3,1,ORD-200395,79.5,0.04,0.0,1.0,0.3333333333333333,0.4,1.0,0.5714285714285714,0.0,79.5,26.5,31.8,45.42857142857142
USER-100396,TP-396-1,2025-02-01 09:00:00,Paid Social,lookalike_social,Mobile,Canada,1,2,1,ORD-200396,33.09,0.83,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,33.09,0.0,16.545,13.236000000000002,11.030000000000001
USER-100396,TP-396-2,2025-02-07 13:00:00,Organic Search,seo_blog,Mobile,Canada,2,2,1,ORD-200396,33.09,0.13,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,33.09,16.545,13.236000000000002,22.060000000000002
USER-100398,TP-398-1,2025-02-06 07:00:00,Display,display_retargeting,Tablet,United States,1,4,1,ORD-200398,68.68,0.72,1.0,0.0,0.25,0.4,0.125,0.06666666666666667,68.68,0.0,17.17,27.472000000000005,4.578666666666667
USER-100398,TP-398-2,2025-02-07 16:00:00,Direct,direct_none,Tablet,United States,2,4,1,ORD-200398,68.68,0.02,0.0,0.0,0.25,0.1,0.25,0.13333333333333333,0.0,0.0,17.17,6.868000000000001,9.157333333333334
USER-100398,TP-398-3,2025-02-15 21:00:00,Paid Search,nonbrand_search,Tablet,United States,3,4,1,ORD-200398,68.68,1.93,0.0,0.0,0.25,0.1,0.5,0.26666666666666666,0.0,0.0,17.17,6.868000000000001,18.314666666666668
USER-100398,TP-398-4,2025-02-18 15:00:00,Email,basket_recovery,Tablet,United States,4,4,1,ORD-200398,68.68,0.04,0.0,1.0,0.25,0.4,1.0,0.5333333333333333,0.0,68.68,17.17,27.472000000000005,36.629333333333335
USER-100403,TP-403-1,2025-02-15 11:00:00,Referral,blog_referral,Mobile,United Kingdom,1,8,1,ORD-200403,44.52,0.1,1.0,0.0,0.125,0.4,0.0078125,0.00392156862745098,44.52,0.0,5.565,17.808000000000003,0.17458823529411766
USER-100403,TP-403-2,2025-02-19 22:00:00,Email,loyalty_email,Mobile,United Kingdom,2,8,1,ORD-200403,44.52,0.05,0.0,0.0,0.125,0.03333333333333333,0.015625,0.00784313725490196,0.0,0.0,5.565,1.484,0.3491764705882353
USER-100403,TP-403-3,2025-02-19 16:00:00,Paid Search,brand_search,Mobile,United Kingdom,3,8,1,ORD-200403,44.52,1.28,0.0,0.0,0.125,0.03333333333333333,0.03125,0.01568627450980392,0.0,0.0,5.565,1.484,0.6983529411764706
USER-100403,TP-403-4,2025-02-23 21:00:00,Organic Search,seo_category,Mobile,United Kingdom,4,8,1,ORD-200403,44.52,0.11,0.0,0.0,0.125,0.03333333333333333,0.0625,0.03137254901960784,0.0,0.0,5.565,1.484,1.3967058823529412
USER-100403,TP-403-5,2025-02-24 07:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,5,8,1,ORD-200403,44.52,1.15,0.0,0.0,0.125,0.03333333333333333,0.125,0.06274509803921569,0.0,0.0,5.565,1.484,2.7934117647058825
USER-100403,TP-403-6,2025-02-24 19:00:00,Direct,direct_none,Mobile,United Kingdom,6,8,1,ORD-200403,44.52,0.02,0.0,0.0,0.125,0.03333333333333333,0.25,0.12549019607843137,0.0,0.0,5.565,1.484,5.586823529411765
USER-100403,TP-403-7,2025-02-27 13:00:00,Display,display_retargeting,Mobile,United Kingdom,7,8,1,ORD-200403,44.52,0.74,0.0,0.0,0.125,0.03333333333333333,0.5,0.25098039215686274,0.0,0.0,5.565,1.484,11.17364705882353
USER-100403,TP-403-8,2025-03-05 08:00:00,Email,newsletter,Mobile,United Kingdom,8,8,1,ORD-200403,44.52,0.05,0.0,1.0,0.125,0.4,1.0,0.5019607843137255,0.0,44.52,5.565,17.808000000000003,22.34729411764706
USER-100404,TP-404-1,2025-01-05 16:00:00,Paid Social,lookalike_social,Tablet,France,1,6,1,ORD-200404,98.27,0.73,1.0,0.0,0.16666666666666666,0.4,0.03125,0.015873015873015872,98.27,0.0,16.37833333333333,39.308,1.5598412698412696
USER-100404,TP-404-2,2025-01-06 21:00:00,Organic Search,seo_product,Tablet,France,2,6,1,ORD-200404,98.27,0.13,0.0,0.0,0.16666666666666666,0.05,0.0625,0.031746031746031744,0.0,0.0,16.37833333333333,4.9135,3.119682539682539
USER-100404,TP-404-3,2025-01-07 10:00:00,Display,display_prospecting,Tablet,France,3,6,1,ORD-200404,98.27,0.72,0.0,0.0,0.16666666666666666,0.05,0.125,0.06349206349206349,0.0,0.0,16.37833333333333,4.9135,6.239365079365078
USER-100404,TP-404-4,2025-01-10 13:00:00,Organic Search,seo_blog,Tablet,France,4,6,1,ORD-200404,98.27,0.12,0.0,0.0,0.16666666666666666,0.05,0.25,0.12698412698412698,0.0,0.0,16.37833333333333,4.9135,12.478730158730157
USER-100404,TP-404-5,2025-01-15 21:00:00,Direct,direct_none,Tablet,France,5,6,1,ORD-200404,98.27,0.03,0.0,0.0,0.16666666666666666,0.05,0.5,0.25396825396825395,0.0,0.0,16.37833333333333,4.9135,24.957460317460313
USER-100404,TP-404-6,2025-01-21 22:00:00,Paid Search,nonbrand_search,Tablet,France,6,6,1,ORD-200404,98.27,1.38,0.0,1.0,0.16666666666666666,0.4,1.0,0.5079365079365079,0.0,98.27,16.37833333333333,39.308,49.91492063492063
USER-100414,TP-414-1,2025-02-19 17:00:00,Paid Search,brand_search,Mobile,United Kingdom,1,4,1,ORD-200414,127.46,1.2,1.0,0.0,0.25,0.4,0.125,0.06666666666666667,127.46,0.0,31.865,50.984,8.497333333333334
USER-100414,TP-414-2,2025-02-23 20:00:00,Email,newsletter,Mobile,United Kingdom,2,4,1,ORD-200414,127.46,0.03,0.0,0.0,0.25,0.1,0.25,0.13333333333333333,0.0,0.0,31.865,12.746,16.994666666666667
USER-100414,TP-414-3,2025-03-03 16:00:00,Paid Search,brand_search,Mobile,United Kingdom,3,4,1,ORD-200414,127.46,1.62,0.0,0.0,0.25,0.1,0.5,0.26666666666666666,0.0,0.0,31.865,12.746,33.989333333333335
USER-100414,TP-414-4,2025-03-04 09:00:00,Organic Search,seo_product,Mobile,United Kingdom,4,4,1,ORD-200414,127.46,0.16,0.0,1.0,0.25,0.4,1.0,0.5333333333333333,0.0,127.46,31.865,50.984,67.97866666666667
USER-100419,TP-419-1,2025-02-07 12:00:00,Organic Search,seo_category,Mobile,Canada,1,1,1,ORD-200419,63.78,0.13,1.0,1.0,1.0,1.0,1.0,1.0,63.78,63.78,63.78,63.78,63.78
USER-100426,TP-426-1,2025-01-03 10:00:00,Display,display_prospecting,Tablet,United States,1,7,1,ORD-200426,51.51,0.67,1.0,0.0,0.14285714285714285,0.4,0.015625,0.007874015748031496,51.51,0.0,7.358571428571428,20.604,0.4055905511811023
USER-100426,TP-426-2,2025-01-11 10:00:00,Paid Search,shopping_ads,Tablet,United States,2,7,1,ORD-200426,51.51,1.74,0.0,0.0,0.14285714285714285,0.04,0.03125,0.015748031496062992,0.0,0.0,7.358571428571428,2.0604,0.8111811023622046
USER-100426,TP-426-3,2025-01-14 07:00:00,Organic Search,seo_category,Tablet,United States,3,7,1,ORD-200426,51.51,0.15,0.0,0.0,0.14285714285714285,0.04,0.0625,0.031496062992125984,0.0,0.0,7.358571428571428,2.0604,1.6223622047244093
USER-100426,TP-426-4,2025-01-16 11:00:00,Paid Search,nonbrand_search,Tablet,United States,4,7,1,ORD-200426,51.51,1.35,0.0,0.0,0.14285714285714285,0.04,0.125,0.06299212598425197,0.0,0.0,7.358571428571428,2.0604,3.2447244094488186
USER-100426,TP-426-5,2025-01-18 07:00:00,Affiliate,content_partner,Tablet,United States,5,7,1,ORD-200426,51.51,1.0,0.0,0.0,0.14285714285714285,0.04,0.25,0.12598425196850394,0.0,0.0,7.358571428571428,2.0604,6.489448818897637
USER-100426,TP-426-6,2025-01-18 17:00:00,Direct,direct_none,Tablet,United States,6,7,1,ORD-200426,51.51,0.03,0.0,0.0,0.14285714285714285,0.04,0.5,0.25196850393700787,0.0,0.0,7.358571428571428,2.0604,12.978897637795274
USER-100426,TP-426-7,2025-01-23 22:00:00,Direct,direct_none,Tablet,United States,7,7,1,ORD-200426,51.51,0.02,0.0,1.0,0.14285714285714285,0.4,1.0,0.5039370078740157,0.0,51.51,7.358571428571428,20.604,25.95779527559055
USER-100427,TP-427-1,2025-01-25 07:00:00,Organic Search,seo_product,Mobile,Canada,1,2,1,ORD-200427,206.75,0.12,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,206.75,0.0,103.375,82.7,68.91666666666666
USER-100427,TP-427-2,2025-01-25 09:00:00,Organic Search,seo_product,Mobile,Canada,2,2,1,ORD-200427,206.75,0.11,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,206.75,103.375,82.7,137.83333333333331
USER-100433,TP-433-1,2025-01-16 09:00:00,Organic Search,seo_blog,Desktop,United Kingdom,1,2,1,ORD-200433,119.87,0.12,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,119.87,0.0,59.935,47.94800000000001,39.95666666666666
USER-100433,TP-433-2,2025-01-24 07:00:00,Organic Search,seo_blog,Desktop,United Kingdom,2,2,1,ORD-200433,119.87,0.13,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,119.87,59.935,47.94800000000001,79.91333333333333
USER-100439,TP-439-1,2025-03-06 12:00:00,Email,basket_recovery,Mobile,India,1,1,1,ORD-200439,123.3,0.04,1.0,1.0,1.0,1.0,1.0,1.0,123.3,123.3,123.3,123.3,123.3
USER-100445,TP-445-1,2025-03-29 10:00:00,Paid Search,nonbrand_search,Mobile,Canada,1,2,1,ORD-200445,88.79,1.49,1.0,0.0,0.5,0.4,0.5,0.3333333333333333,88.79,0.0,44.395,35.516000000000005,29.596666666666668
USER-100445,TP-445-2,2025-03-29 18:00:00,Organic Search,seo_category,Mobile,Canada,2,2,1,ORD-200445,88.79,0.16,0.0,1.0,0.5,0.4,1.0,0.6666666666666666,0.0,88.79,44.395,35.516000000000005,59.193333333333335
USER-100448,TP-448-1,2025-02-16 19:00:00,Organic Search,seo_blog,Desktop,United Kingdom,1,6,1,ORD-200448,167.91,0.12,1.0,0.0,0.16666666666666666,0.4,0.03125,0.015873015873015872,167.91,0.0,27.985,67.164,2.665238095238095
USER-100448,TP-448-2,2025-02-22 19:00:00,Affiliate,cashback_partner,Desktop,United Kingdom,2,6,1,ORD-200448,167.91,1.39,0.0,0.0,0.16666666666666666,0.05,0.0625,0.031746031746031744,0.0,0.0,27.985,8.3955,5.33047619047619
USER-100448,TP-448-3,2025-02-25 16:00:00,Email,newsletter,Desktop,United Kingdom,3,6,1,ORD-200448,167.91,0.04,0.0,0.0,0.16666666666666666,0.05,0.125,0.06349206349206349,0.0,0.0,27.985,8.3955,10.66095238095238
